timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1506690448144,106,176 /kerriervision/kerriervbo/dispatcher/vendorSeaBooking-flow,200,OK,HKPC3ITS005_Vendor_Management_Sea_e-booking_Mantenance(Vendor)_1x 6-1,text,true,,24008,941,1,14,106,0,0
1506690448250,22,177 /kerriervision/kerriervbo/dispatcher/vendorSeaBooking-flow,200,OK,HKPC3ITS005_Vendor_Management_Sea_e-booking_Mantenance(Vendor)_1x 6-1,text,true,,1457,899,1,14,22,0,0
1506690445329,1844,VMSM_Click Submit,200,"Number of samples in transaction : 12, number of failing samples : 0",HKPC3ITS005_Vendor_Management_Sea_e-booking_Mantenance(Vendor)_1x 6-1,,true,,437034,18098,1,14,1449,1099,2
1506690448177,353,291 /kerriervision/kerriervbo/dispatcher/hawbMaint-flow,200,OK,HKPC3ITS005_Carrier_Management_Air_B/L_Maintenance_1x 10-1,text,true,,7034,1867,1,14,353,0,0
1506690446170,1280,CMABLM_Click Back Button,200,"Number of samples in transaction : 5, number of failing samples : 0",HKPC3ITS005_Carrier_Management_Air_B/L_Maintenance_1x 10-1,,true,,205391,6533,1,14,819,1081,1
1506690448296,422,371 /kerriervision/kerriervbo/dispatcher/hblMaint-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_B/L_Maintenance_1x 11-1,text,true,,98766,3218,1,14,20,0,0
1506690448248,619,388 /kerriervision/kerriervbo/dispatcher/myShipment-flow,200,OK,HKPC3ITS005_Carrier_Management_My_Shipment_1x 12-1,text,true,,151656,1780,1,14,234,0,1
1506690448090,966,228 /kerriervision/kerriervbo/dispatcher/operationAirBooking-flow,200,OK,HKPC3ITS005_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,9938,1802,1,14,966,0,0
1506690449056,101,229 /kerriervision/kerriervbo/dispatcher/operationAirBooking-flow,200,OK,HKPC3ITS005_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,9324,935,1,14,101,0,2
1506690448642,532,413 /kerriervision/kerriervbo/dispatcher/airEPackingList-flow,200,OK,HKPC3ITS005_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,text,true,,98882,1772,1,14,197,0,2
1506690449158,19,230 /kerriervision/kerriervbo/dispatcher/operationAirBooking-flow,200,OK,HKPC3ITS005_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,1215,942,1,14,19,0,0
1506690445614,2480,CMABM_Click Back Button,200,"Number of samples in transaction : 7, number of failing samples : 0",HKPC3ITS005_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,,true,,249959,10007,1,14,1755,1083,5
1506690448868,423,389 /kerriervision/kerriervbo/dispatcher/myShipment-flow,200,OK,HKPC3ITS005_Carrier_Management_My_Shipment_1x 12-1,text,true,,150855,760,1,14,423,0,0
1506690449291,1,BeanShell Sampler,200,OK,HKPC3ITS005_Carrier_Management_My_Shipment_1x 12-1,text,true,,681,0,1,14,0,0,0
1506690449292,20,390 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS005_Carrier_Management_My_Shipment_1x 12-1,bin,true,,2702,656,1,14,20,0,0
1506690448719,597,372 /kerriervision/kerriervbo/dispatcher/hblMaint-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_B/L_Maintenance_1x 11-1,text,true,,97938,758,1,14,597,0,0
1506690449316,0,BeanShell Sampler,200,OK,HKPC3ITS005_Carrier_Management_Sea_B/L_Maintenance_1x 11-1,text,true,,689,0,1,14,0,0,0
1506690449312,22,391 /kerriervision/kerriervbo/dispatcher/myShipment-flow,200,OK,HKPC3ITS005_Carrier_Management_My_Shipment_1x 12-1,text,true,,1412,899,1,14,22,0,0
1506690449317,20,373 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_B/L_Maintenance_1x 11-1,bin,true,,2711,655,1,14,17,0,1
1506690449270,101,980 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,9325,923,1,14,100,0,0
1506690449334,97,392 /kerriervision/kerriervbo/dispatcher/myShipment-flow,200,OK,HKPC3ITS005_Carrier_Management_My_Shipment_1x 12-1,text,true,,9302,917,1,14,97,0,0
1506690449431,23,393 /kerriervision/kerriervbo/dispatcher/myShipment-flow,200,OK,HKPC3ITS005_Carrier_Management_My_Shipment_1x 12-1,text,true,,1412,899,1,14,23,0,0
1506690447219,1205,CMMS_Click to View Detail,200,"Number of samples in transaction : 7, number of failing samples : 0",HKPC3ITS005_Carrier_Management_My_Shipment_1x 12-1,,true,,318020,5911,1,14,819,1030,1
1506690449371,83,981 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,1974,908,1,14,83,0,0
1506690449454,21,982 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,1218,930,1,14,21,0,2
1506690448232,205,CMSBM_Input keyword and select company in the list,200,"Number of samples in transaction : 3, number of failing samples : 0",HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,,true,,12517,2761,1,14,204,1038,2
1506690449175,389,414 /kerriervision/kerriervbo/dispatcher/airEPackingList-flow,200,OK,HKPC3ITS005_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,text,true,,98062,770,1,14,389,0,0
1506690449564,0,BeanShell Sampler,200,OK,HKPC3ITS005_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,text,true,,698,0,1,14,0,0,0
1506690449564,21,418 /kerriervision/kerriervbo/dispatcher/airEPackingList-flow,200,OK,HKPC3ITS005_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,text,true,,1058,911,1,14,20,0,0
1506690449337,300,374 /kerriervision/kerriervbo/dispatcher/hblMaint-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_B/L_Maintenance_1x 11-1,text,true,,7361,1875,1,14,300,0,0
1506690447204,1339,CMSBLM_Click Back Button,200,"Number of samples in transaction : 5, number of failing samples : 0",HKPC3ITS005_Carrier_Management_Sea_B/L_Maintenance_1x 11-1,,true,,207465,6506,1,14,934,1094,1
1506690449108,548,437 /kerriervision/kerriervbo/dispatcher/seaEPackingList-flow,200,OK,HKPC3ITS005_Cargo_Management_Sea_e-Packing_List_Maintenance_1x 14-1,text,true,,109152,1774,1,14,202,0,1
1506690449594,91,1024 /kerriervision/kerriervbo/dispatcher/hawbMaint-flow,200,OK,HKPC3ITS005_Carrier_Management_Air_B/L_Maintenance_1x 10-1,text,true,,2093,886,1,14,91,0,0
1506690448531,91,CMABLM_Input keyword and select company in the list,200,"Number of samples in transaction : 1, number of failing samples : 0",HKPC3ITS005_Carrier_Management_Air_B/L_Maintenance_1x 10-1,,true,,2093,886,1,14,91,1063,0
1506690449585,103,419 /kerriervision/kerriervbo/dispatcher/airEPackingList-flow,200,OK,HKPC3ITS005_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,text,true,,9178,929,1,14,103,0,0
1506690446759,99,167 /kerriervision/kerriervbo/dispatcher/vendorSeaBooking-flow,200,OK,HKPC3ITS006_Vendor_Management_Sea_e-booking_Mantenance(Vendor)_1x 6-1,text,true,,23972,953,1,14,99,0,0
1506690445472,544,CMAPLM_Input % and click Search,200,"Number of samples in transaction : 1, number of failing samples : 0",HKPC3ITS006_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,,true,,5504,1112,1,14,544,1035,0
1506690447050,160,168 /kerriervision/kerriervbo/dispatcher/vendorSeaBooking-flow,200,OK,HKPC3ITS006_Vendor_Management_Sea_e-booking_Mantenance(Vendor)_1x 6-1,text,true,,23971,953,1,14,160,0,0
1506690447210,22,169 /kerriervision/kerriervbo/dispatcher/vendorSeaBooking-flow,200,OK,HKPC3ITS006_Vendor_Management_Sea_e-booking_Mantenance(Vendor)_1x 6-1,text,true,,1417,911,1,14,22,0,0
1506690441998,3956,VMSM_Click to View Detail,200,"Number of samples in transaction : 12, number of failing samples : 0",HKPC3ITS006_Vendor_Management_Sea_e-booking_Mantenance(Vendor)_1x 6-1,,true,,436858,10826,1,14,1525,1278,10
1506690446653,733,225 /kerriervision/kerriervbo/dispatcher/operationAirBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,113452,4885,1,14,21,0,2
1506690446919,580,1189 /kerriervision/kerriervbo/dispatcher/seaEPackingList-flow,200,OK,HKPC3ITS006_Cargo_Management_Sea_e-Packing_List_Maintenance_1x 14-1,text,true,,6164,1112,1,14,580,0,0
1506690445919,580,CMSPLM_Input % and click Search,200,"Number of samples in transaction : 1, number of failing samples : 0",HKPC3ITS006_Cargo_Management_Sea_e-Packing_List_Maintenance_1x 14-1,,true,,6164,1112,1,14,580,1000,0
1506690446820,689,261 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,117720,4672,1,14,30,0,0
1506690447484,87,1024 /kerriervision/kerriervbo/dispatcher/hawbMaint-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_B/L_Maintenance_1x 10-1,text,true,,2094,886,1,14,87,0,1
1506690446386,87,CMABLM_Input keyword and select company in the list,200,"Number of samples in transaction : 1, number of failing samples : 0",HKPC3ITS006_Carrier_Management_Air_B/L_Maintenance_1x 10-1,,true,,2094,886,1,14,87,1098,1
1506690446668,954,845 /kerriervision/kerriervbo/dispatcher/discrepancyApproval-flow,200,OK,HKPC3ITS006_Vendor_Management_Discrepancy_Approval_1x 7-1,text,true,,269858,1279,1,14,953,0,0
1506690445618,954,VMDA_Click Search,200,"Number of samples in transaction : 1, number of failing samples : 0",HKPC3ITS006_Vendor_Management_Discrepancy_Approval_1x 7-1,,true,,269858,1279,1,14,953,1050,0
1506690447282,433,371 /kerriervision/kerriervbo/dispatcher/hblMaint-flow,200,OK,HKPC3ITS006_Carrier_Management_Sea_B/L_Maintenance_1x 11-1,text,true,,97744,3218,1,14,17,0,0
1506690447534,383,394 /kerriervision/kerriervbo/dispatcher/myShipment-flow,200,OK,HKPC3ITS006_Carrier_Management_My_Shipment_1x 12-1,text,true,,114003,3705,1,14,32,0,2
1506690447386,652,226 /kerriervision/kerriervbo/dispatcher/operationAirBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,112616,778,1,14,652,0,0
1506690448039,0,BeanShell Sampler,200,OK,HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,701,0,1,14,0,0,0
1506690448039,26,227 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,bin,true,,2722,665,1,14,26,0,0
1506690447716,363,372 /kerriervision/kerriervbo/dispatcher/hblMaint-flow,200,OK,HKPC3ITS006_Carrier_Management_Sea_B/L_Maintenance_1x 11-1,text,true,,96984,758,1,14,363,0,0
1506690448079,0,BeanShell Sampler,200,OK,HKPC3ITS006_Carrier_Management_Sea_B/L_Maintenance_1x 11-1,text,true,,689,0,1,14,0,0,0
1506690448079,18,373 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS006_Carrier_Management_Sea_B/L_Maintenance_1x 11-1,bin,true,,2710,655,1,14,18,0,0
1506690447510,724,262 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,116898,778,1,14,723,0,1
1506690448234,0,BeanShell Sampler,200,OK,HKPC3ITS006_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,703,0,1,14,0,0,0
1506690447917,322,395 /kerriervision/kerriervbo/dispatcher/myShipment-flow,200,OK,HKPC3ITS006_Carrier_Management_My_Shipment_1x 12-1,text,true,,113186,760,1,14,322,0,0
1506690448239,0,BeanShell Sampler,200,OK,HKPC3ITS006_Carrier_Management_My_Shipment_1x 12-1,text,true,,681,0,1,14,0,0,0
1506690448234,15,263 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS006_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,bin,true,,2723,665,1,14,15,0,0
1506690448239,17,396 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS006_Carrier_Management_My_Shipment_1x 12-1,bin,true,,2702,656,1,14,17,0,0
1506690448098,502,374 /kerriervision/kerriervbo/dispatcher/hblMaint-flow,200,OK,HKPC3ITS006_Carrier_Management_Sea_B/L_Maintenance_1x 11-1,text,true,,7362,1875,1,14,502,0,0
1506690446223,1316,CMSBLM_Click Back Button,200,"Number of samples in transaction : 5, number of failing samples : 0",HKPC3ITS006_Carrier_Management_Sea_B/L_Maintenance_1x 11-1,,true,,205489,6506,1,14,900,1062,0
1506690448669,19,836 /kerriervision/kerriervbo/dispatcher/discrepancyApproval-flow,200,OK,HKPC3ITS006_Vendor_Management_Discrepancy_Approval_1x 7-1,text,true,,1010,910,1,14,19,0,2
1506690448688,22,837 /kerriervision/kerriervbo/dispatcher/discrepancyApproval-flow,200,OK,HKPC3ITS006_Vendor_Management_Discrepancy_Approval_1x 7-1,text,true,,1009,910,1,14,22,0,0
1506690448078,643,413 /kerriervision/kerriervbo/dispatcher/airEPackingList-flow,200,OK,HKPC3ITS006_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,text,true,,98884,1772,1,14,273,0,2
1506690448710,28,838 /kerriervision/kerriervbo/dispatcher/discrepancyApproval-flow,200,OK,HKPC3ITS006_Vendor_Management_Discrepancy_Approval_1x 7-1,text,true,,1009,910,1,14,28,0,0
1506690448738,19,839 /kerriervision/kerriervbo/dispatcher/discrepancyApproval-flow,200,OK,HKPC3ITS006_Vendor_Management_Discrepancy_Approval_1x 7-1,text,true,,1009,910,1,14,19,0,0
1506690448757,20,840 /kerriervision/kerriervbo/dispatcher/discrepancyApproval-flow,200,OK,HKPC3ITS006_Vendor_Management_Discrepancy_Approval_1x 7-1,text,true,,1009,910,1,14,20,0,0
1506690448777,16,841 /kerriervision/kerriervbo/dispatcher/discrepancyApproval-flow,200,OK,HKPC3ITS006_Vendor_Management_Discrepancy_Approval_1x 7-1,text,true,,1008,910,1,14,16,0,0
1506690448793,97,842 /kerriervision/kerriervbo/dispatcher/discrepancyApproval-flow,200,OK,HKPC3ITS006_Vendor_Management_Discrepancy_Approval_1x 7-1,text,true,,9271,923,1,14,97,0,0
1506690448890,21,843 /kerriervision/kerriervbo/dispatcher/discrepancyApproval-flow,200,OK,HKPC3ITS006_Vendor_Management_Discrepancy_Approval_1x 7-1,text,true,,1430,914,1,14,21,0,0
1506690447622,242,VMDA_Input keyword and select company in the list,200,"Number of samples in transaction : 8, number of failing samples : 0",HKPC3ITS006_Vendor_Management_Discrepancy_Approval_1x 7-1,,true,,16755,7297,1,14,242,1047,2
1506690448065,922,228 /kerriervision/kerriervbo/dispatcher/operationAirBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,9938,1802,1,14,922,0,0
1506690448249,800,264 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,9029,1742,1,14,800,0,0
1506690448666,393,1025 /kerriervision/kerriervbo/dispatcher/hawbMaint-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_B/L_Maintenance_1x 10-1,text,true,,7034,1855,1,14,393,0,0
1506690447571,393,CMABLM_Click Search,200,"Number of samples in transaction : 1, number of failing samples : 0",HKPC3ITS006_Carrier_Management_Air_B/L_Maintenance_1x 10-1,,true,,7034,1855,1,14,393,1095,0
1506690448988,83,229 /kerriervision/kerriervbo/dispatcher/operationAirBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,9324,935,1,14,83,0,1
1506690449071,18,230 /kerriervision/kerriervbo/dispatcher/operationAirBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,1215,942,1,14,18,0,0
1506690445653,2434,CMABM_Click Back Button,200,"Number of samples in transaction : 7, number of failing samples : 0",HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,,true,,249968,10007,1,14,1722,1002,3
1506690448509,597,437 /kerriervision/kerriervbo/dispatcher/seaEPackingList-flow,200,OK,HKPC3ITS006_Cargo_Management_Sea_e-Packing_List_Maintenance_1x 14-1,text,true,,109111,1774,1,14,206,0,2
1506690448721,408,414 /kerriervision/kerriervbo/dispatcher/airEPackingList-flow,200,OK,HKPC3ITS006_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,text,true,,98077,770,1,14,408,0,0
1506690449130,0,BeanShell Sampler,200,OK,HKPC3ITS006_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,text,true,,698,0,1,14,0,0,0
1506690449049,100,265 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,9325,935,1,14,99,0,0
1506690449130,19,418 /kerriervision/kerriervbo/dispatcher/airEPackingList-flow,200,OK,HKPC3ITS006_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,text,true,,1058,911,1,14,19,0,0
1506690449149,20,266 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,1216,942,1,14,20,0,0
1506690445787,2348,CMSBM_Click Back Button,200,"Number of samples in transaction : 7, number of failing samples : 0",HKPC3ITS006_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,,true,,257614,9734,1,14,1687,1035,1
1506690448256,987,397 /kerriervision/kerriervbo/dispatcher/myShipment-flow,200,OK,HKPC3ITS006_Carrier_Management_My_Shipment_1x 12-1,text,true,,12886,1389,1,14,987,0,0
1506690449149,114,419 /kerriervision/kerriervbo/dispatcher/airEPackingList-flow,200,OK,HKPC3ITS006_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,text,true,,9177,929,1,14,114,0,0
1506690449263,18,420 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS006_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,bin,true,,2719,661,1,14,18,0,0
1506690447051,1202,CMAPLM_Click to View Detail,200,"Number of samples in transaction : 6, number of failing samples : 0",HKPC3ITS006_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,,true,,210613,5043,1,14,832,1028,2
1506690448321,1018,170 /kerriervision/kerriervbo/dispatcher/vendorSeaBooking-flow,200,OK,HKPC3ITS006_Vendor_Management_Sea_e-booking_Mantenance(Vendor)_1x 6-1,text,true,,122621,4369,1,14,176,0,2
1506690449243,107,398 /kerriervision/kerriervbo/dispatcher/myShipment-flow,200,OK,HKPC3ITS006_Carrier_Management_My_Shipment_1x 12-1,text,true,,9303,917,1,14,107,0,0
1506690446443,1816,CMMS_Click Back Button,200,"Number of samples in transaction : 6, number of failing samples : 0",HKPC3ITS006_Carrier_Management_My_Shipment_1x 12-1,,true,,252761,7427,1,14,1465,1091,2
1506690449107,388,438 /kerriervision/kerriervbo/dispatcher/seaEPackingList-flow,200,OK,HKPC3ITS006_Cargo_Management_Sea_e-Packing_List_Maintenance_1x 14-1,text,true,,108282,771,1,14,388,0,0
1506690449496,0,BeanShell Sampler,200,OK,HKPC3ITS006_Cargo_Management_Sea_e-Packing_List_Maintenance_1x 14-1,text,true,,698,0,1,14,0,0,0
1506690449496,22,440 /kerriervision/kerriervbo/dispatcher/seaEPackingList-flow,200,OK,HKPC3ITS006_Cargo_Management_Sea_e-Packing_List_Maintenance_1x 14-1,text,true,,1058,912,1,14,22,0,0
1506690449519,75,441 /kerriervision/kerriervbo/dispatcher/seaEPackingList-flow,200,OK,HKPC3ITS006_Cargo_Management_Sea_e-Packing_List_Maintenance_1x 14-1,text,true,,9178,930,1,14,75,0,0
1506690449594,18,442 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS006_Cargo_Management_Sea_e-Packing_List_Maintenance_1x 14-1,bin,true,,2719,662,1,14,18,0,0
1506690447499,1100,CMSPLM_Click to View Detail,200,"Number of samples in transaction : 6, number of failing samples : 0",HKPC3ITS006_Cargo_Management_Sea_e-Packing_List_Maintenance_1x 14-1,,true,,231046,5049,1,14,709,1013,2
1506690449686,62,1065 /kerriervision/kerriervbo/dispatcher/hblMaint-flow,200,OK,HKPC3ITS006_Carrier_Management_Sea_B/L_Maintenance_1x 11-1,text,true,,2140,883,1,14,62,0,1
1506690448601,62,CMSBLM_Input keyword and select company in the list,200,"Number of samples in transaction : 1, number of failing samples : 0",HKPC3ITS006_Carrier_Management_Sea_B/L_Maintenance_1x 11-1,,true,,2140,883,1,14,62,1085,1
1506690449340,647,171 /kerriervision/kerriervbo/dispatcher/vendorSeaBooking-flow,200,OK,HKPC3ITS006_Vendor_Management_Sea_e-booking_Mantenance(Vendor)_1x 6-1,text,true,,121875,772,1,14,647,0,0
1506690449988,0,BeanShell Sampler,200,OK,HKPC3ITS006_Vendor_Management_Sea_e-booking_Mantenance(Vendor)_1x 6-1,text,true,,699,0,1,14,0,0,0
1506690449988,114,172 /kerriervision/kerriervbo/dispatcher/vendorSeaBooking-flow,200,OK,HKPC3ITS006_Vendor_Management_Sea_e-booking_Mantenance(Vendor)_1x 6-1,text,true,,9322,929,1,14,114,0,0
1506690450103,17,173 /kerriervision/kerriervbo/dispatcher/vendorSeaBooking-flow,200,OK,HKPC3ITS006_Vendor_Management_Sea_e-booking_Mantenance(Vendor)_1x 6-1,text,true,,1214,936,1,14,17,0,0
1506690450096,100,932 /kerriervision/kerriervbo/dispatcher/operationAirBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,9323,923,1,14,100,0,0
1506690450196,95,933 /kerriervision/kerriervbo/dispatcher/operationAirBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,2008,908,1,14,95,0,0
1506690450291,20,934 /kerriervision/kerriervbo/dispatcher/operationAirBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,text,true,,1215,930,1,14,20,0,0
1506690449089,215,CMABM_Input keyword and select company in the list,200,"Number of samples in transaction : 3, number of failing samples : 0",HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation)_1x 8-1,,true,,12546,2761,1,14,215,1007,0
1506690450215,129,980 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,9326,923,1,14,129,0,1
1506690445118,5266,194 /kerriervision/kv/report/report.jsp?rn=0.2940017248452187,200,OK,HKPC3ITS006_Report_Virtual_Buying_Office_1x 1-1,text,true,,199161,848,1,14,5265,0,2
1506690450344,66,981 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,1975,908,1,14,66,0,0
1506690450410,19,982 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,text,true,,1217,930,1,14,19,0,0
1506690449170,214,CMSBM_Input keyword and select company in the list,200,"Number of samples in transaction : 3, number of failing samples : 0",HKPC3ITS006_Carrier_Management_Sea_Booking_Maintenance(Operation)_1x 9-1,,true,,12518,2761,1,14,214,1045,1
1506690450384,53,205 /kerriervision/kv/report/crystalreportviewers/js/dhtmllib/empty.html,200,OK,HKPC3ITS006_Report_Virtual_Buying_Office_1x 1-1,text,true,,1288,713,1,14,53,0,2
1506690434163,15253,RVBO_Click To View Report,200,"Number of samples in transaction : 5, number of failing samples : 0",HKPC3ITS006_Report_Virtual_Buying_Office_1x 1-1,,true,,203616,3931,1,14,15252,1021,4
1506690450337,147,422 /kerriervision/kerriervbo/dispatcher/airEPackingList-flow,200,OK,HKPC3ITS006_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,text,true,,59303,1831,1,14,18,0,2
1506690449952,542,845 /kerriervision/kerriervbo/dispatcher/discrepancyApproval-flow,200,OK,HKPC3ITS006_Vendor_Management_Discrepancy_Approval_1x 7-1,text,true,,269858,1279,1,14,542,0,0
1506690448911,542,VMDA_Click Search,200,"Number of samples in transaction : 1, number of failing samples : 0",HKPC3ITS006_Vendor_Management_Discrepancy_Approval_1x 7-1,,true,,269858,1279,1,14,542,1041,0
1506690450439,77,1106 /kerriervision/kerriervbo/dispatcher/myShipment-flow,200,OK,HKPC3ITS006_Carrier_Management_My_Shipment_1x 12-1,text,true,,9304,905,1,14,77,0,2
1506690449350,77,CMMS_Input keyword and select company in the list,200,"Number of samples in transaction : 1, number of failing samples : 0",HKPC3ITS006_Carrier_Management_My_Shipment_1x 12-1,,true,,9304,905,1,14,77,1089,2
1506690450120,421,174 /kerriervision/kerriervbo/dispatcher/vendorSeaBooking-flow,200,OK,HKPC3ITS006_Vendor_Management_Sea_e-booking_Mantenance(Vendor)_1x 6-1,text,true,,3731,1953,1,14,421,0,0
1506690450121,436,281 /kerriervision/kerriervbo/dispatcher/hawbMaint-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_B/L_Maintenance_1x 10-1,text,true,,86883,1745,1,14,182,0,1
1506690450541,18,175 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS006_Vendor_Management_Sea_e-booking_Mantenance(Vendor)_1x 6-1,bin,true,,2722,662,1,14,18,0,2
1506690447232,2235,VMSM_Click Back Button,200,"Number of samples in transaction : 7, number of failing samples : 0",HKPC3ITS006_Vendor_Management_Sea_e-booking_Mantenance(Vendor)_1x 6-1,,true,,262184,9621,1,14,1393,1092,4
1506690450485,136,423 /kerriervision/kerriervbo/dispatcher/airEPackingList-flow,200,OK,HKPC3ITS006_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,text,true,,58472,770,1,14,136,0,0
1506690450621,1,BeanShell Sampler,200,OK,HKPC3ITS006_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,text,true,,698,0,1,14,0,0,0
1506690450622,16,424 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS006_Cargo_Management_Air_e-Packing_List_Maintenance_1x 13-1,bin,true,,2719,661,1,14,16,0,0
1506690450557,202,282 /kerriervision/kerriervbo/dispatcher/hawbMaint-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_B/L_Maintenance_1x 10-1,text,true,,86077,758,1,14,202,0,0
1506690450760,0,BeanShell Sampler,200,OK,HKPC3ITS006_Carrier_Management_Air_B/L_Maintenance_1x 10-1,text,true,,689,0,1,14,0,0,0
1506690450760,17,285 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_B/L_Maintenance_1x 10-1,bin,true,,2710,655,1,14,17,0,0
