timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1505208164568,116,85 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS006_Report_Virtual_Buying_Office 1-3,text,true,,54136,739,1,14,116,0,2
1505208165430,82,1125 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS006_Cargo_Management_Air_e-Packing_List_Maintenance 13-3,text,true,,54147,739,1,14,82,0,1
1505208166108,272,281 /kerriervision/kerriervbo/dispatcher/hawbMaint-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_B/L_Maintenance 10-3,text,true,,86678,1747,1,14,110,0,1
1505208167126,165,282 /kerriervision/kerriervbo/dispatcher/hawbMaint-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_B/L_Maintenance 10-3,text,true,,85906,759,1,14,165,0,0
1505208167142,309,1167 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS006_Cargo_Management_Sea_e-Packing_List_Maintenance 14-3,text,true,,54159,739,1,14,309,0,1
1505208167999,82,233 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS006_Report_Analysis_Report 2-3,text,true,,54122,739,1,14,82,0,2
1505208168815,20,137 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS006_Vendor_Management_Sea_e-booking_Mantenance(Vendor) 6-3,text,true,,1080,796,1,14,20,0,2
1505208169671,20,811 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS006_Vendor_Management_Discrepancy_Approval 7-3,text,true,,1068,796,1,14,20,0,2
1505208171348,20,908 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation) 8-3,text,true,,1082,796,1,14,20,0,2
1505208172231,19,1043 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS006_Carrier_Management_Sea_B/L_Maintenance 11-3,text,true,,1069,796,1,14,19,0,1
1505208173124,27,19 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS006_Vendor_Management_Air_e_booking_Maintenance(Vendor) 5-3,bin,true,,2672,640,1,14,15,0,2
1505208007554,18311,VMAM_Login,200,"Number of samples in transaction : 13, number of failing samples : 0",HKPC3ITS006_Vendor_Management_Air_e_booking_Maintenance(Vendor) 5-3,,true,,271196,10825,1,14,18081,147286,16
1505208172875,358,105 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS006_PO_Management_PO_Maintenance 3-3,text,true,,99437,2135,1,14,15,0,1
1505208173913,352,1107 /kerriervision/kerriervbo/dispatcher/myShipment-flow,200,OK,HKPC3ITS006_Carrier_Management_My_Shipment 12-3,text,true,,13884,1378,1,14,352,0,2
1505208163578,352,CMMS_Click Search,200,"Number of samples in transaction : 1, number of failing samples : 0",HKPC3ITS006_Carrier_Management_My_Shipment 12-3,,true,,13884,1378,1,14,352,10335,2
1505208174736,1,BeanShell Sampler,200,OK,HKPC3ITS006_PO_Management_PO_Maintenance 3-3,text,true,,624,0,1,14,0,0,0
1505208174589,378,255 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Sea_Booking_Maintenance(Operation)_01 15-1,text,true,,23979,960,1,14,378,0,249
